ticker,date,open,high,low,close,volume
XOM,2026-03-26,114.86,115.56,114.14,114.84,16200000
XOM,2026-03-27,114.64,115.62,113.30,114.27,18450000
XOM,2026-03-30,114.40,115.54,113.52,114.66,16650000
XOM,2026-03-31,114.60,115.37,113.73,114.50,18900000
XOM,2026-04-01,113.96,115.41,111.53,112.96,17100000
XOM,2026-04-02,113.05,114.01,112.25,113.21,19350000
XOM,2026-04-03,113.11,113.93,112.09,112.92,17550000
XOM,2026-04-06,113.15,114.58,112.14,113.57,19800000
XOM,2026-04-07,113.61,114.42,112.87,113.69,18000000
XOM,2026-04-08,113.53,114.43,112.36,113.25,16200000
XOM,2026-04-09,113.44,114.72,112.49,113.77,18450000
XOM,2026-04-10,113.77,114.46,113.06,113.75,16650000
XOM,2026-04-13,113.55,114.52,112.22,113.18,18900000
XOM,2026-04-14,113.67,115.98,112.29,114.59,17100000
XOM,2026-04-15,114.53,115.30,113.66,114.43,19350000
XOM,2026-04-16,114.18,115.22,112.68,113.72,17550000
XOM,2026-04-17,113.80,114.78,113.00,113.97,19800000
XOM,2026-04-20,113.86,114.69,112.84,113.67,18000000
XOM,2026-04-21,113.90,115.35,112.89,114.33,16200000
XOM,2026-04-22,114.37,115.19,113.63,114.44,18450000
XOM,2026-04-23,114.29,115.19,113.11,114.01,16650000
XOM,2026-04-24,113.91,114.74,112.88,113.71,18900000
XOM,2026-04-27,113.70,114.40,113.00,113.69,17100000
XOM,2026-04-28,113.49,114.46,112.16,113.12,19350000
XOM,2026-04-29,113.26,114.38,112.38,113.51,17550000
XOM,2026-04-30,113.45,114.21,112.59,113.35,19800000
XOM,2026-05-01,113.10,114.13,111.62,112.64,18000000
XOM,2026-05-04,112.73,113.69,111.93,112.89,16200000
XOM,2026-05-05,112.79,113.61,111.78,112.60,18450000
XOM,2026-05-06,112.83,114.26,111.82,113.25,16650000
XOM,2026-05-07,113.65,115.64,112.40,114.38,18900000
XOM,2026-05-08,114.23,115.13,113.05,113.95,17100000
XOM,2026-05-11,114.13,115.42,113.19,114.47,19350000
XOM,2026-05-12,114.47,115.16,113.75,114.45,17550000
XOM,2026-05-13,114.25,115.22,112.91,113.88,19800000
XOM,2026-05-14,114.01,115.15,113.14,114.27,18000000
XOM,2026-05-15,114.21,114.97,113.34,114.11,16200000
XOM,2026-05-18,113.57,115.01,111.15,112.58,18450000
XOM,2026-05-19,112.66,113.63,111.86,112.82,16650000
XOM,2026-05-20,112.72,113.54,111.71,112.53,18900000
XOM,2026-05-21,112.76,114.19,111.76,113.18,17100000
XOM,2026-05-22,113.22,114.03,112.49,113.30,19350000
UNH,2026-03-02,518.94,523.56,512.38,516.98,4320000
UNH,2026-03-03,517.20,521.02,513.79,517.60,4920000
UNH,2026-03-04,517.10,520.92,512.34,516.16,4440000
UNH,2026-03-05,516.91,522.52,512.73,518.32,5040000
UNH,2026-03-06,518.36,521.59,515.20,518.43,4560000
UNH,2026-03-09,517.74,521.83,512.38,516.46,5160000
UNH,2026-03-10,517.04,522.05,513.11,518.11,4680000
UNH,2026-03-11,517.96,521.28,514.38,517.69,5280000
UNH,2026-03-12,516.83,521.17,510.88,515.21,4800000
UNH,2026-03-13,515.61,520.01,511.95,516.34,4320000
UNH,2026-03-16,516.02,519.58,511.86,515.41,4920000
UNH,2026-03-17,514.37,518.95,507.86,512.42,4440000
UNH,2026-03-18,512.64,516.43,509.26,513.04,5040000
UNH,2026-03-19,512.54,516.33,507.82,511.60,4560000
UNH,2026-03-20,513.70,523.72,507.61,517.59,5160000
UNH,2026-03-23,517.62,520.85,514.47,517.69,4680000
UNH,2026-03-24,517.00,521.09,511.65,515.72,5280000
UNH,2026-03-25,516.30,521.31,512.38,517.38,4800000
UNH,2026-03-26,517.23,520.54,513.65,516.96,4320000
UNH,2026-03-27,516.09,520.43,510.16,514.48,4920000
UNH,2026-03-30,514.88,519.27,511.22,515.61,4440000
UNH,2026-03-31,515.29,518.84,511.13,514.68,5040000
UNH,2026-04-01,512.56,518.66,502.56,508.61,4560000
UNH,2026-04-02,508.82,512.58,505.47,509.22,5160000
UNH,2026-04-03,508.72,512.49,504.04,507.79,4680000
UNH,2026-04-06,508.54,514.06,504.42,509.93,5280000
UNH,2026-04-07,509.96,513.14,506.85,510.03,4800000
UNH,2026-04-08,509.35,513.38,504.08,508.09,4320000
UNH,2026-04-09,508.66,513.59,504.79,509.72,4920000
UNH,2026-04-10,509.57,512.84,506.05,509.31,4440000
UNH,2026-04-13,508.45,512.73,502.61,506.86,5040000
UNH,2026-04-14,508.59,517.33,503.07,511.78,4560000
UNH,2026-04-15,511.46,514.99,507.34,510.86,5160000
UNH,2026-04-16,509.82,514.36,503.38,507.90,4680000
UNH,2026-04-17,508.11,511.86,504.76,508.51,5280000
UNH,2026-04-20,508.01,511.77,503.33,507.08,4800000
UNH,2026-04-21,507.83,513.34,503.72,509.21,4320000
UNH,2026-04-22,509.25,512.42,506.14,509.31,4920000
UNH,2026-04-23,508.64,512.66,503.37,507.38,4440000
UNH,2026-04-24,506.88,510.63,502.21,505.96,5040000
UNH,2026-04-27,505.82,509.05,502.32,505.55,4560000
UNH,2026-04-28,504.70,508.94,498.90,503.13,5160000
UNH,2026-04-29,503.51,507.81,499.94,504.23,4680000
UNH,2026-04-30,503.92,507.39,499.85,503.33,5280000
UNH,2026-05-01,502.30,506.78,495.95,500.41,4800000
UNH,2026-05-04,500.62,504.31,497.31,501.01,4320000
UNH,2026-05-05,500.52,504.22,495.91,499.60,4920000
UNH,2026-05-06,500.34,505.77,496.29,501.70,4440000
UNH,2026-05-07,503.06,510.55,498.10,505.57,5040000
UNH,2026-05-08,504.89,508.88,499.67,503.65,4560000
UNH,2026-05-11,504.21,509.10,500.38,505.26,5160000
UNH,2026-05-12,505.12,508.35,501.62,504.85,4680000
UNH,2026-05-13,504.00,508.24,498.21,502.43,5280000
UNH,2026-05-14,502.82,507.11,499.25,503.53,4800000
UNH,2026-05-15,503.22,506.69,499.16,502.63,4320000
UNH,2026-05-18,500.55,506.51,490.79,496.70,4920000
UNH,2026-05-19,496.91,500.58,493.63,497.29,4440000
UNH,2026-05-20,496.81,500.48,492.23,495.90,5040000
UNH,2026-05-21,496.63,502.02,492.61,497.98,4560000
UNH,2026-05-22,498.02,501.12,494.98,498.08,5160000
TSLA,2026-03-02,248.59,252.08,242.52,245.97,112500000
TSLA,2026-03-03,246.28,248.75,244.37,246.84,128124999
TSLA,2026-03-04,246.17,248.60,242.52,244.94,115625000
TSLA,2026-03-05,245.96,250.81,243.02,247.85,131250000
TSLA,2026-03-06,247.91,249.60,246.34,248.02,118750000
TSLA,2026-03-09,247.11,249.89,242.66,245.42,134375000
TSLA,2026-03-10,246.20,250.27,243.60,247.65,121875000
TSLA,2026-03-11,247.47,249.22,245.39,247.13,137500000
TSLA,2026-03-12,245.98,249.09,240.76,243.85,125000000
TSLA,2026-03-13,244.38,247.63,242.15,245.38,112500000
TSLA,2026-03-16,244.96,247.03,242.12,244.18,128124999
TSLA,2026-03-17,242.80,246.21,236.87,240.25,115625000
TSLA,2026-03-18,240.54,242.96,238.68,241.09,131250000
TSLA,2026-03-19,240.44,242.81,236.88,239.23,118750000
TSLA,2026-03-20,241.99,252.65,236.55,247.10,134375000
TSLA,2026-03-23,247.16,248.85,245.59,247.28,121875000
TSLA,2026-03-24,246.37,249.14,241.93,244.68,137500000
TSLA,2026-03-25,245.46,249.51,242.87,246.91,125000000
TSLA,2026-03-26,246.73,248.46,244.65,246.39,112500000
TSLA,2026-03-27,245.24,248.34,240.04,243.11,128124999
TSLA,2026-03-30,243.65,246.88,241.42,244.64,115625000
TSLA,2026-03-31,244.22,246.29,241.39,243.44,131250000
TSLA,2026-04-01,240.64,246.04,230.15,235.43,118750000
TSLA,2026-04-02,235.72,238.09,233.90,236.26,134375000
TSLA,2026-04-03,235.62,237.94,232.13,234.44,121875000
TSLA,2026-04-06,235.42,240.06,232.60,237.23,137500000
TSLA,2026-04-07,237.29,238.90,235.78,237.40,125000000
TSLA,2026-04-08,236.52,239.18,232.26,234.90,112500000
TSLA,2026-04-09,235.65,239.54,233.16,237.04,128124999
TSLA,2026-04-10,236.87,238.54,234.87,236.54,115625000
TSLA,2026-04-13,235.44,238.42,230.44,233.40,131250000
TSLA,2026-04-14,235.63,244.48,231.00,239.77,118750000
TSLA,2026-04-15,239.36,241.38,236.58,238.59,134375000
TSLA,2026-04-16,237.25,240.58,231.45,234.75,121875000
TSLA,2026-04-17,235.04,237.40,233.22,235.57,137500000
TSLA,2026-04-20,234.94,237.25,231.46,233.76,125000000
TSLA,2026-04-21,234.73,239.37,231.93,236.54,112500000
TSLA,2026-04-22,236.60,238.21,235.10,236.71,128124999
TSLA,2026-04-23,235.84,238.49,231.59,234.22,115625000
TSLA,2026-04-24,233.59,235.89,230.13,232.42,131250000
TSLA,2026-04-27,232.25,233.88,230.29,231.93,118750000
TSLA,2026-04-28,230.85,233.77,225.95,228.85,134375000
TSLA,2026-04-29,229.35,232.39,227.25,230.29,121875000
TSLA,2026-04-30,229.89,231.83,227.22,229.16,137500000
TSLA,2026-05-01,227.87,231.07,222.30,225.47,125000000
TSLA,2026-05-04,225.75,228.01,224.00,226.26,112500000
TSLA,2026-05-05,225.65,227.87,222.30,224.52,128124999
TSLA,2026-05-06,225.45,229.90,222.76,227.19,115625000
TSLA,2026-05-07,228.91,236.03,225.06,232.12,131250000
TSLA,2026-05-08,231.26,233.87,227.10,229.68,118750000
TSLA,2026-05-11,230.41,234.22,227.98,231.77,134375000
TSLA,2026-05-12,231.60,233.23,229.65,231.28,121875000
TSLA,2026-05-13,230.21,233.12,225.32,228.21,137500000
TSLA,2026-05-14,228.71,231.75,226.62,229.65,125000000
TSLA,2026-05-15,229.25,231.19,226.59,228.52,112500000
TSLA,2026-05-18,225.89,230.96,216.04,221.00,128124999
TSLA,2026-05-19,221.27,223.49,219.56,221.78,115625000
TSLA,2026-05-20,221.18,223.36,217.90,220.07,131250000
TSLA,2026-05-21,220.98,225.35,218.34,222.69,118750000
TSLA,2026-05-22,222.74,224.26,221.33,222.84,134375000
AMD,2026-03-02,174.03,176.45,169.82,172.22,61200000
AMD,2026-03-03,172.52,174.58,171.05,173.10,69700000
AMD,2026-03-04,172.68,174.31,170.28,171.90,62900000
AMD,2026-03-05,172.75,176.60,170.50,174.33,71400000
AMD,2026-03-06,174.45,175.92,173.22,174.69,64600000
AMD,2026-03-09,174.09,175.99,171.07,172.96,73100000
AMD,2026-03-10,173.63,176.90,171.63,174.88,66300000
AMD,2026-03-11,174.83,175.95,173.60,174.72,74800000
AMD,2026-03-12,173.94,176.10,170.32,172.47,68000000
AMD,2026-03-13,172.96,175.61,171.22,173.87,61200000
AMD,2026-03-16,173.63,175.01,171.81,173.19,69700000
AMD,2026-03-17,172.23,174.63,168.06,170.44,62900000
AMD,2026-03-18,170.74,172.77,169.28,171.30,71400000
AMD,2026-03-19,170.89,172.51,168.52,170.12,64600000
AMD,2026-03-20,172.30,180.63,168.12,176.35,73100000
AMD,2026-03-23,176.48,177.97,175.23,176.72,66300000
AMD,2026-03-24,176.11,178.04,173.05,174.97,74800000
AMD,2026-03-25,175.65,178.96,173.62,176.91,68000000
AMD,2026-03-26,176.86,178.00,175.61,176.75,61200000
AMD,2026-03-27,175.96,178.15,172.30,174.47,69700000
AMD,2026-03-30,174.97,177.65,173.21,175.89,62900000
AMD,2026-03-31,175.65,177.04,173.81,175.20,71400000
AMD,2026-04-01,173.12,177.09,165.38,169.26,64600000
AMD,2026-04-02,169.56,171.58,168.11,170.12,73100000
AMD,2026-04-03,169.71,171.32,167.35,168.95,66300000
AMD,2026-04-06,169.78,173.57,167.57,171.33,74800000
AMD,2026-04-07,171.46,172.90,170.25,171.69,68000000
AMD,2026-04-08,171.10,172.97,168.13,169.99,61200000
AMD,2026-04-09,170.65,173.86,168.68,171.88,69700000
AMD,2026-04-10,171.83,172.93,170.62,171.72,62900000
AMD,2026-04-13,170.95,173.08,167.40,169.51,71400000
AMD,2026-04-14,171.33,178.42,167.68,174.70,64600000
AMD,2026-04-15,174.46,175.85,172.63,174.02,73100000
AMD,2026-04-16,173.05,175.46,168.86,171.25,66300000
AMD,2026-04-17,171.55,173.59,170.09,172.12,74800000
AMD,2026-04-20,171.71,173.33,169.32,170.93,68000000
AMD,2026-04-21,171.78,175.61,169.54,173.34,61200000
AMD,2026-04-22,173.47,174.93,172.25,173.71,69700000
AMD,2026-04-23,173.11,175.00,170.11,171.99,62900000
AMD,2026-04-24,171.57,173.19,169.19,170.80,71400000
AMD,2026-04-27,170.75,171.85,169.55,170.65,64600000
AMD,2026-04-28,169.88,171.99,166.35,168.45,73100000
AMD,2026-04-29,168.92,171.52,167.23,169.81,66300000
AMD,2026-04-30,169.58,170.93,167.80,169.15,74800000
AMD,2026-05-01,168.21,170.55,164.14,166.46,68000000
AMD,2026-05-04,166.76,168.74,165.33,167.31,61200000
AMD,2026-05-05,166.90,168.48,164.58,166.15,69700000
AMD,2026-05-06,166.97,170.70,164.79,168.50,62900000
AMD,2026-05-07,169.95,175.80,166.84,172.64,71400000
AMD,2026-05-08,172.04,173.93,169.06,170.93,64600000
AMD,2026-05-11,171.60,174.83,169.61,172.83,73100000
AMD,2026-05-12,172.78,173.89,171.56,172.67,66300000
AMD,2026-05-13,171.89,174.03,168.32,170.45,74800000
AMD,2026-05-14,170.93,173.55,169.21,171.83,68000000
AMD,2026-05-15,171.59,172.96,169.80,171.16,61200000
AMD,2026-05-18,169.13,173.01,161.56,165.36,69700000
AMD,2026-05-19,165.65,167.62,164.23,166.20,62900000
AMD,2026-05-20,165.80,167.36,163.49,165.05,71400000
AMD,2026-05-21,165.87,169.56,163.70,167.38,64600000
AMD,2026-05-22,167.50,168.91,166.32,167.73,73100000
WMT,2026-03-02,65.95,66.42,65.41,65.87,18900000
WMT,2026-03-03,65.92,66.48,65.45,66.01,21524999
WMT,2026-03-04,66.01,66.41,65.60,66.00,19425000
WMT,2026-03-05,66.09,66.79,65.56,66.26,22050000
WMT,2026-03-06,66.30,66.82,65.85,66.37,19950000
WMT,2026-03-09,66.35,66.78,65.89,66.32,22575000
WMT,2026-03-10,66.40,67.05,65.88,66.54,20475000
WMT,2026-03-11,66.57,67.04,66.13,66.61,23100000
WMT,2026-03-12,66.58,67.02,66.07,66.52,21000000
WMT,2026-03-13,66.58,67.20,66.09,66.70,18900000
WMT,2026-03-16,66.71,67.14,66.30,66.73,21524999
WMT,2026-03-17,66.68,67.15,66.13,66.59,19425000
WMT,2026-03-18,66.65,67.22,66.17,66.74,22050000
WMT,2026-03-19,66.74,67.14,66.32,66.73,19950000
WMT,2026-03-20,66.93,67.98,66.24,67.30,22575000
WMT,2026-03-23,67.33,67.86,66.88,67.40,20475000
WMT,2026-03-24,67.38,67.82,66.92,67.35,23100000
WMT,2026-03-25,67.43,68.10,66.91,67.58,21000000
WMT,2026-03-26,67.60,68.09,67.16,67.65,18900000
WMT,2026-03-27,67.61,68.07,67.10,67.55,21524999
WMT,2026-03-30,67.62,68.24,67.12,67.74,19425000
WMT,2026-03-31,67.75,68.19,67.33,67.77,22050000
WMT,2026-04-01,67.63,68.23,66.79,67.39,19950000
WMT,2026-04-02,67.44,68.02,66.96,67.54,22575000
WMT,2026-04-03,67.53,67.94,67.11,67.52,20475000
WMT,2026-04-06,67.62,68.33,67.08,67.79,23100000
WMT,2026-04-07,67.83,68.36,67.37,67.90,21000000
WMT,2026-04-08,67.88,68.32,67.41,67.85,18900000
WMT,2026-04-09,67.93,68.60,67.40,68.08,21524999
WMT,2026-04-10,68.10,68.59,67.66,68.15,19425000
WMT,2026-04-13,68.11,68.57,67.59,68.05,22050000
WMT,2026-04-14,68.22,69.21,67.57,68.55,19950000
WMT,2026-04-15,68.56,69.00,68.13,68.57,22575000
WMT,2026-04-16,68.53,69.01,67.96,68.44,20475000
WMT,2026-04-17,68.49,69.07,68.00,68.59,23100000
WMT,2026-04-20,68.58,69.00,68.16,68.57,21000000
WMT,2026-04-21,68.67,69.40,68.12,68.85,18900000
WMT,2026-04-22,68.89,69.43,68.42,68.96,21524999
WMT,2026-04-23,68.94,69.38,68.46,68.90,19425000
WMT,2026-04-24,68.90,69.32,68.47,68.89,22050000
WMT,2026-04-27,68.91,69.41,68.47,68.96,19950000
WMT,2026-04-28,68.92,69.39,68.40,68.86,22575000
WMT,2026-04-29,68.93,69.57,68.42,69.05,20475000
WMT,2026-04-30,69.06,69.51,68.64,69.08,23100000
WMT,2026-05-01,69.03,69.52,68.46,68.94,21000000
WMT,2026-05-04,69.00,69.59,68.51,69.10,18900000
WMT,2026-05-05,69.09,69.51,68.66,69.08,21524999
WMT,2026-05-06,69.18,69.91,68.63,69.36,19425000
WMT,2026-05-07,69.51,70.41,68.88,69.78,22050000
WMT,2026-05-08,69.76,70.21,69.28,69.73,19950000
WMT,2026-05-11,69.81,70.50,69.27,69.96,22575000
WMT,2026-05-12,69.99,70.49,69.53,70.03,20475000
WMT,2026-05-13,70.00,70.47,69.47,69.93,23100000
WMT,2026-05-14,70.00,70.65,69.48,70.13,21000000
WMT,2026-05-15,70.14,70.59,69.71,70.16,18900000
WMT,2026-05-18,70.02,70.64,69.15,69.77,21524999
WMT,2026-05-19,69.82,70.42,69.32,69.92,19425000
WMT,2026-05-20,69.91,70.34,69.48,69.90,22050000
WMT,2026-05-21,70.00,70.75,69.44,70.18,19950000
WMT,2026-05-22,70.22,70.77,69.75,70.30,22575000
